When did Eritrea win its independence in 1993?	9	2.0000	0	0	0	0	0	0	0	8	1	0	0	0	0	0	1	0	9	1	0	0	0	0	0	1	1	17	1	1	1	0	0	0	1	1	0	0	1	0	0	-3.417	-3.462	-3.015	-3.595	-3.604	-3.384	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	3	1	1	1	0	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0
What became the country's capital?	9	2.3333	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	7	1	0	0	0	0	0	1	0	7	1	0	0	0	0	0	1	0	0	0	1	0	0	-8.427	-2.729	-3.031	-5.524	-3.143	-3.354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
What did the town rapidly grow as in Italian East Africa?	9	1.3333	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	12	1	0	0	0	0	0	1	1	15	1	1	0	0	0	0	1	1	0	0	1	0	0	-3.431	-3.355	-3.231	-3.112	-3.431	-3.339	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
What is the capital and largest city of the East African country of Eritrea?	9	4.3333	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	1	15	1	1	0	0	0	0	1	1	1	0	0	1	0	-8.427	-3.047	-3.287	-5.524	-3.322	-3.42	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
When did Asmara become the capital of the Italian colony of Eritrea?	9	5.0000	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	13	1	1	0	0	0	0	1	1	13	1	1	0	0	0	0	1	1	0	0	1	0	0	-4.776	-3.357	-3.058	-3.612	-3.496	-3.308	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	1	1	1	1	0	1	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0
What was Asmara until the late 19th century?	9	4.0000	0	0	0	0	0	0	0	6	1	0	0	0	0	0	1	0	9	1	0	0	0	0	0	1	1	14	1	1	0	0	0	0	1	1	1	0	1	0	0	-3.459	-2.892	-2.992	-3.498	-3.64	-3.55	1	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
What won its independence in 1993 after three decades of fighting the Ethiopian government?	9	3.3333	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	1	17	1	1	1	0	0	0	1	1	0	0	1	0	0	-8.747	-3.132	-3.015	-5.843	-3.498	-3.384	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	1	1	1	1	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	2	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0
What also has an international airport?	9	1.3333	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	7	1	0	0	0	0	0	1	0	7	1	0	0	0	0	0	1	0	0	0	0	1	0	-8.427	-2.454	-2.317	-5.524	-3.214	-3.034	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
What was deemed ``basically intolerable requiring high priority of corrective action''?	10	4.0000	0	0	1	0	0	0	1	13	1	1	0	0	0	0	1	1	14	1	1	0	0	0	0	1	1	41	1	1	1	1	1	1	1	1	1	0	1	0	0	-3.608	-3.282	-3.345	-3.567	-3.643	-3.523	1	1	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	4	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0
What is length?	10	1.3333	0	1	0	0	0	0	0	10	1	0	0	0	0	0	1	1	4	1	0	0	0	0	0	0	0	32	1	1	1	1	1	1	1	1	1	0	1	0	0	-3.768	-2.725	-2.783	-3.611	-3.048	-3.182	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0
What is estimated to have once had at least 1,500 covered bridges?	10	3.3333	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	13	1	1	0	0	0	0	1	1	29	1	1	1	1	1	1	1	1	1	0	0	1	0	-7.761	-2.981	-2.791	-4.857	-3.393	-3.212	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
Where is the Cogan House Covered Bridge?	10	4.6667	0	0	0	0	0	0	0	19	1	1	1	0	0	0	1	1	8	1	0	0	0	0	0	1	1	29	1	1	1	1	1	1	1	1	1	0	0	1	0	-4.017	-3.477	-3.748	-3.982	-3.465	-3.848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1	1	1	1	1	1	0	0	0	0	4	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	1	1	1	1	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0
Who spoke?	10	1.0000	0	0	1	0	0	0	1	12	1	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	34	1	1	1	1	1	1	1	1	0	0	1	0	0	-3.384	-3.48	-3.062	-3.387	-3.229	-3.275	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
What do some of the first Burr arch truss covered were also built in the state?	10	1.0000	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	17	1	1	1	0	0	0	1	1	16	1	1	0	0	0	0	1	1	0	0	0	1	0	-7.505	-2.924	-2.978	-4.601	-3.434	-3.483	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	1	1	1	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0
What has a posted speed limit of and its average daily traffic was ten vehicles in 2006?	10	1.6667	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	18	1	1	1	0	0	0	1	1	19	1	1	1	0	0	0	1	1	0	0	0	1	0	-3.892	-3.144	-3.091	-3.279	-3.402	-3.355	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	1	1	1	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	3	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0
What were reinforced with concrete prior to 1966?	10	3.0000	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	9	1	0	0	0	0	0	1	1	13	1	1	0	0	0	0	1	1	1	0	1	0	0	-4.311	-3.245	-3.311	-4.304	-3.468	-3.561	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
Who is Day's?	10	1.6667	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	5	1	0	0	0	0	0	1	0	37	1	1	1	1	1	1	1	1	1	0	1	0	0	-8.427	-2.827	-3.019	-5.524	-2.762	-3.288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
What were repairs?	10	1.0000	0	1	0	0	0	0	0	5	1	0	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	27	1	1	1	1	1	0	1	1	1	0	1	0	0	-4.188	-3.176	-3.327	-3.936	-3.337	-3.559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
What does a gated private road continue to?	10	2.3333	0	0	1	0	0	0	0	5	1	0	0	0	0	0	1	0	9	1	0	0	0	0	0	1	1	21	1	1	1	1	0	0	1	1	0	0	0	1	0	-3.748	-3.082	-3.424	-3.396	-3.412	-3.612	1	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
What was 17. 5 percent?	10	1.0000	0	0	1	0	0	0	1	11	1	0	0	0	0	0	1	1	5	1	0	0	0	0	0	1	0	41	1	1	1	1	1	1	1	1	1	0	1	0	0	-3.648	-3.203	-3.345	-3.617	-3.462	-3.523	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	4	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0
What was Philadelphia?	10	1.3333	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	21	1	1	1	1	0	0	1	1	1	0	1	0	0	-7.761	-2.868	-2.809	-4.857	-3.236	-3.356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
What did the clearcutting of the surrounding forests mean the end of by the early 20th century?	10	3.3333	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	18	1	1	1	0	0	0	1	1	33	1	1	1	1	1	1	1	1	0	0	1	0	0	-4.184	-2.892	-3.025	-3.336	-3.356	-3.475	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	1	1	1	1	0	1	1	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	5	1	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0
What did the bridge use to carry?	10	3.0000	0	0	0	1	0	0	0	8	1	0	0	0	0	0	1	0	8	1	0	0	0	0	0	1	0	33	1	1	1	1	1	1	1	1	0	0	1	0	0	-4.019	-2.853	-3.025	-3.907	-3.177	-3.475	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	5	1	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0
What is the bridge listed on?	10	2.6667	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	7	1	0	0	0	0	0	1	0	21	1	1	1	1	0	0	1	1	1	0	0	1	0	-3.762	-2.518	-3.017	-3.435	-3.024	-3.237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0
What do some of the first Burr arch in?	10	1.0000	0	0	0	0	0	0	0	9	1	0	0	0	0	0	1	1	10	1	0	0	0	0	0	1	1	16	1	1	0	0	0	0	1	1	0	0	0	1	0	-3.597	-2.721	-2.978	-3.609	-3.261	-3.483	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	2	1	1	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0
What had to approve the renovation?	10	2.0000	0	0	0	0	0	0	1	6	1	0	0	0	0	0	1	0	7	1	0	0	0	0	0	1	0	21	1	1	1	1	0	0	1	1	0	0	1	0	0	-3.806	-3.11	-3.017	-3.553	-3.273	-3.237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0
Who asked the county to build the bridge as it was beyond the resources of the township to do so?	10	3.6667	0	0	0	0	0	0	1	12	1	0	0	0	0	0	1	1	21	1	1	1	1	0	0	1	1	21	1	1	1	1	0	0	1	1	0	0	1	0	0	-3.303	-2.686	-2.587	-3.482	-3.084	-3.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	5	1	1	1	1	1	2	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	4	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0
What was the data in Zacher's book based on by the PHMC and the Pennsylvania Department of Transportation?	10	1.6667	0	0	0	0	0	0	0	10	1	0	0	0	0	0	1	1	20	1	1	1	0	0	0	1	1	36	1	1	1	1	1	1	1	1	1	0	1	0	0	-3.431	-2.751	-2.888	-3.455	-3.185	-3.284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	4	1	1	1	1	0	3	1	1	1	0	0	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
Where did Marshall Field live?	11	3.6667	0	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	6	1	0	0	0	0	0	1	0	18	1	1	1	0	0	0	1	1	0	0	1	0	0	-4.844	-3.724	-3.827	-4.15	-3.528	-3.794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0
What was published on June 2,2008?	11	1.6667	0	0	0	0	0	0	1	5	1	0	0	0	0	0	1	0	9	1	0	0	0	0	0	1	1	13	1	1	0	0	0	0	1	1	1	0	1	0	0	-4.727	-2.928	-3.477	-4.111	-3.276	-3.538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
What anticipated residential development?	11	3.0000	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	5	1	0	0	0	0	0	1	0	17	1	1	1	0	0	0	1	1	0	0	1	0	0	-5.543	-3.599	-3.23	-4.491	-3.719	-3.624	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0
What grew rapidly as all economic classes left the city s center?	11	3.6667	0	0	0	0	0	0	1	6	1	0	0	0	0	0	1	0	13	1	1	0	0	0	0	1	1	18	1	1	1	0	0	0	1	1	0	0	1	0	0	-3.757	-3.303	-3.271	-3.702	-3.418	-3.478	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	3	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	3	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0
What has over time been influenced by the demographics of Chicago?	11	1.6667	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	12	1	0	0	0	0	0	1	1	13	1	1	0	0	0	0	1	1	1	0	0	1	0	-3.686	-2.912	-2.821	-3.034	-3.324	-3.224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
